pair_id,article_id,outlet_id,outlet,date,category,target_uid,target_full_name,target_group,target_bloc,role_bucket,match_type,rank,role(source/patient/agent),label(pos/neg/neu),held_seat,gov_tenure,surname_misattrib,disambig_drop,in_analysis,frame_conflict,frame_human_interest,frame_economic,frame_morality,frame_responsibility,dominant
1463805::PA721908,1463805,19,Le Parisien,2024-12-16,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,surname_only,1.574315240725291e+19,agent,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,economic
1463897::PA721908,1463897,19,Le Parisien,2024-12-16,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,surname_only,2.3577623765220413e+18,agent,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1464103::PA721210,1464103,19,Le Parisien,2024-12-13,Politique,PA721210,Alexis Corbière,ECOS,left,patient_like,surname_only,2.2758352837301975e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,responsibility
1464225::PA721202,1464225,19,Le Parisien,2024-12-12,Politique,PA721202,Éric Coquerel,LFI-NFP,left,patient_like,full_name,2.4119898844598953e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1464248::PA720892,1464248,19,Le Parisien,2024-12-12,Politique,PA720892,Mathilde Panot,LFI-NFP,left,source_like,full_name,1.2084768736186677e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1464445::PA1654,1464445,19,Le Parisien,2024-12-10,Politique,PA1654,François Hollande,SOC,left,plain,full_name,1.7068094377362405e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1464619::PA795318,1464619,19,Le Parisien,2024-12-10,Politique,PA795318,Louis Boyard,LFI-NFP,left,source_like,full_name,1.5311435538375084e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1464650::PA720614,1464650,19,Le Parisien,2024-12-11,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.7528288272457101e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1464670::PA609332,1464670,19,Le Parisien,2024-12-11,Politique,PA609332,Olivier Faure,SOC,left,source_like,full_name,1.4627594386482559e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1464753::PA793444,1464753,19,Le Parisien,2024-12-10,Politique,PA793444,Manuel Bompard,LFI-NFP,left,source_like,full_name,1.5942577441347402e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1464929::PA841845,1464929,19,Le Parisien,2024-12-09,Politique,PA841845,Arnaud Saint-Martin,LFI-NFP,left,plain,surname_only,9.648370659907779e+18,source,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,economic
1465022::PA722190,1465022,19,Le Parisien,2024-12-08,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,4.2178908569980145e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1465042::PA841381,1465042,19,Le Parisien,2024-12-08,Politique,PA841381,Sophie Pantel,SOC,left,plain,full_name,2.0013193313056686e+18,patient,pos,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1465234::PA609332,1465234,19,Le Parisien,2024-12-06,Politique,PA609332,Olivier Faure,SOC,left,patient_like,full_name,1.021209454244879e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1465237::PA267285,1465237,19,Le Parisien,2024-12-06,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.0566998154178165e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1465603::PA609332,1465603,19,Le Parisien,2024-12-05,Politique,PA609332,Olivier Faure,SOC,left,plain,full_name,2.8260080974220365e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
1465711::PA267285,1465711,19,Le Parisien,2024-12-05,Politique,PA267285,Laurent Wauquiez,DR,right,source_like,surname_only,1.0394755392790028e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1465913::PA267285,1465913,19,Le Parisien,2024-12-03,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,8.467891786603165e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1465913::PA1654,1465913,19,Le Parisien,2024-12-03,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,1.4471806567352322e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1465963::PA720614,1465963,19,Le Parisien,2024-12-02,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,6.811060759591331e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1465976::PA720614,1465976,19,Le Parisien,2024-12-02,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,6.299059451001153e+18,agent,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
1465990::PA720614,1465990,19,Le Parisien,2024-12-03,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,3.9447283030181914e+17,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1466160::PA720614,1466160,19,Le Parisien,2024-12-02,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,3.820445978583761e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,responsibility
1466321::PA717161,1466321,19,Le Parisien,2024-12-02,Politique,PA717161,Élisabeth Borne,EPR,centre,plain,full_name,5.752432248507659e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
1466326::PA720614,1466326,19,Le Parisien,2024-12-04,Politique,PA720614,Marine Le Pen,RN,far_right,plain,surname_only,1.1727139379205626e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1466391::PA720614,1466391,19,Le Parisien,2024-12-04,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,4.757718025109294e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1466409::PA721202,1466409,19,Le Parisien,2024-12-04,Politique,PA721202,Éric Coquerel,LFI-NFP,left,source_like,full_name,2.1230202014762867e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1466613::PA722190,1466613,19,Le Parisien,2024-12-04,Politique,PA722190,Gabriel Attal,EPR,centre,source_like,full_name,1.4383512608802757e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1466917::PA720614,1466917,19,Le Parisien,2024-11-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1954975866960941e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1467045::PA720614,1467045,19,Le Parisien,2024-11-30,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.0046870332061373e+18,patient,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1467406::PA720614,1467406,19,Le Parisien,2024-11-29,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.591154777741389e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1467561::PA722162,1467561,19,Le Parisien,2024-11-29,Politique,PA722162,Nicolas Turquois,DEM,centre,plain,full_name,1.7658230343954137e+19,source,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
1468146::PA720614,1468146,19,Le Parisien,2024-11-28,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.5647088068712804e+19,agent,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1468155::PA722142,1468155,19,Le Parisien,2024-11-28,Économie,PA722142,François Ruffin,ECOS,left,plain,full_name,9.721765336583768e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1468193::PA722190,1468193,19,Le Parisien,2024-11-26,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,1.725080669906477e+19,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
1468198::PA267285,1468198,19,Le Parisien,2024-11-26,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,9.620108296350667e+18,agent,pos,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,responsibility
1468483::PA721908,1468483,19,Le Parisien,2024-11-26,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,surname_only,6.1491173564248e+18,source,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,economic
1468526::PA720614,1468526,19,Le Parisien,2024-11-26,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,5.892127611537491e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1468568::PA720892,1468568,19,Le Parisien,2024-11-28,Politique,PA720892,Mathilde Panot,LFI-NFP,left,source_like,full_name,9.31313832422486e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1468592::PA717161,1468592,19,Le Parisien,2024-11-25,Politique,PA717161,Élisabeth Borne,EPR,centre,plain,full_name,1.7992025349579153e+19,patient,pos,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1468832::PA720614,1468832,19,Le Parisien,2024-11-25,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.330280473030857e+19,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1468973::PA1654,1468973,19,Le Parisien,2024-11-27,Politique,PA1654,François Hollande,SOC,left,plain,surname_only,5.078650096985227e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1469000::PA720614,1469000,19,Le Parisien,2024-11-27,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,8.185482906208903e+18,source,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1469086::PA795778,1469086,19,Le Parisien,2024-11-27,Politique,PA795778,Jean-Philippe Tanguy,RN,far_right,plain,full_name,7.36588153536751e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1469094::PA720614,1469094,19,Le Parisien,2024-11-27,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,8.153031038190721e+18,patient,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
1469239::PA720614,1469239,19,Le Parisien,2024-11-24,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.5204536597581517e+18,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1469260::PA722142,1469260,19,Le Parisien,2024-11-23,Politique,PA722142,François Ruffin,ECOS,left,source_like,full_name,1.7430611173262293e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1469261::PA717161,1469261,19,Le Parisien,2024-11-24,Politique,PA717161,Élisabeth Borne,EPR,centre,plain,full_name,8.615580364731685e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1469361::PA720892,1469361,19,Le Parisien,2024-11-24,Politique,PA720892,Mathilde Panot,LFI-NFP,left,plain,full_name,1.5417279421103817e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1469416::PA793464,1469416,19,Le Parisien,2024-11-23,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,1.4950080561724877e+19,agent,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
1469417::PA720892,1469417,19,Le Parisien,2024-11-24,Politique,PA720892,Mathilde Panot,LFI-NFP,left,source_like,surname_only,1.784534929070658e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,none
1469650::PA722190,1469650,19,Le Parisien,2024-11-23,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,1.8179077185788709e+19,agent,neg,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,economic
1469692::PA267285,1469692,19,Le Parisien,2024-11-22,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,1.1188720269167038e+19,agent,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1469728::PA1654,1469728,19,Le Parisien,2024-11-21,Politique,PA1654,François Hollande,SOC,left,patient_like,full_name,1.3882981070406052e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1470042::PA720614,1470042,19,Le Parisien,2024-11-20,Politique,PA720614,Marine Le Pen,RN,far_right,patient_like,full_name,1.0723540439468356e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1470141::PA720614,1470141,19,Le Parisien,2024-11-18,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.1565475533494994e+18,patient,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
1470141::PA720892,1470141,19,Le Parisien,2024-11-18,Politique,PA720892,Mathilde Panot,LFI-NFP,left,plain,full_name,1.7666321787267858e+19,patient,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
1470175::PA794130,1470175,19,Le Parisien,2024-11-18,Politique,PA794130,Andy Kerbrat,LFI-NFP,left,patient_like,full_name,1.1211532001496943e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1470277::PA795722,1470277,19,Le Parisien,2024-11-18,Politique,PA795722,Karl Olive,EPR,centre,patient_like,full_name,1.2300008624908413e+19,patient,neg,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1470281::PA720614,1470281,19,Le Parisien,2024-11-20,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3988218307224795e+19,source,neu,True,False,False,False,True,0.0,1.0,0.0,0.0,0.0,human_interest
1470301::PA720614,1470301,19,Le Parisien,2024-11-20,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,2.4910379935141243e+18,source,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1470666::PA722190,1470666,19,Le Parisien,2024-11-18,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,2.974986776568776e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1470693::PA722190,1470693,19,Le Parisien,2024-11-17,Politique,PA722190,Gabriel Attal,EPR,centre,plain,full_name,6.017715079651549e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1470717::PA720614,1470717,19,Le Parisien,2024-11-17,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.0202163960644536e+18,patient,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,responsibility
1470719::PA1654,1470719,19,Le Parisien,2024-11-17,International,PA1654,François Hollande,SOC,left,source_like,surname_only,1.302714586026382e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1471001::PA720614,1471001,19,Le Parisien,2024-11-16,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3556399544453872e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1471157::PA1654,1471157,19,Le Parisien,2024-11-14,Sport,PA1654,François Hollande,SOC,left,plain,full_name,9.355743598487108e+18,patient,pos,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1471159::PA720614,1471159,19,Le Parisien,2024-11-15,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.0843092271233946e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1471186::PA720614,1471186,19,Le Parisien,2024-11-15,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,7.714065956450966e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1471264::PA717161,1471264,19,Le Parisien,2024-11-15,Politique,PA717161,Élisabeth Borne,EPR,centre,plain,full_name,1.2047293219973405e+19,source,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,responsibility
1471291::PA721202,1471291,19,Le Parisien,2024-11-15,Politique,PA721202,Éric Coquerel,LFI-NFP,left,source_like,full_name,6.102820609634631e+18,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1471430::PA720614,1471430,19,Le Parisien,2024-11-13,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.6353904189653996e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1471496::PA720614,1471496,19,Le Parisien,2024-11-13,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.7514649198356396e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1471579::PA720614,1471579,19,Le Parisien,2024-11-13,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,3.4878539095363185e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1471605::PA796062,1471605,19,Le Parisien,2024-11-13,Politique,PA796062,Thomas Portes,LFI-NFP,left,patient_like,full_name,1.2990815152595034e+19,patient,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
1471670::PA720614,1471670,19,Le Parisien,2024-11-14,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,1.3908997941191264e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1471918::PA720614,1471918,19,Le Parisien,2024-11-14,Politique,PA720614,Marine Le Pen,RN,far_right,source_like,full_name,1.1189123394323395e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
1471920::PA330240,1471920,19,Le Parisien,2024-11-13,Politique,PA330240,Éric Ciotti,UDDPLR,right,plain,full_name,1.4731445138004177e+19,source,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1472379::PA267285,1472379,19,Le Parisien,2024-11-12,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,9.038205166269183e+18,source,neg,True,False,False,False,True,1.0,0.0,1.0,0.0,1.0,conflict
1472468::PA793464,1472468,19,Le Parisien,2024-11-12,Politique,PA793464,Sébastien Delogu,LFI-NFP,left,plain,full_name,1.6798594200683274e+19,agent,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1472516::PA267285,1472516,19,Le Parisien,2024-11-12,Politique,PA267285,Laurent Wauquiez,DR,right,plain,full_name,1.7336360713837169e+18,agent,neu,True,False,False,False,True,0.0,0.0,1.0,0.0,0.0,economic
1472536::PA1654,1472536,19,Le Parisien,2024-11-12,Politique,PA1654,François Hollande,SOC,left,plain,full_name,1.1390897007249641e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1472554::PA795318,1472554,19,Le Parisien,2024-11-12,Société,PA795318,Louis Boyard,LFI-NFP,left,plain,full_name,9.775572397475488e+17,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1472715::PA267285,1472715,19,Le Parisien,2024-11-12,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,1.3318817667699784e+17,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
1472721::PA796062,1472721,19,Le Parisien,2024-11-11,Politique,PA796062,Thomas Portes,LFI-NFP,left,patient_like,full_name,1.0812059088246934e+19,patient,neu,True,False,False,False,True,1.0,1.0,0.0,0.0,0.0,conflict
1472738::PA267285,1472738,19,Le Parisien,2024-11-11,Politique,PA267285,Laurent Wauquiez,DR,right,plain,surname_only,4.032023668034538e+18,agent,pos,True,False,False,False,True,0.0,0.0,1.0,0.0,1.0,economic
1472924::PA1654,1472924,19,Le Parisien,2024-11-10,Politique,PA1654,François Hollande,SOC,left,plain,full_name,2.965212987737141e+17,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1472956::PA721908,1472956,19,Le Parisien,2024-11-09,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,surname_only,1.501467499217523e+19,patient,neg,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
1473151::PA796090,1473151,19,Le Parisien,2024-11-11,Politique,PA796090,Aymeric Caron,LFI-NFP,left,plain,full_name,2.5190712184806267e+18,patient,neg,True,False,False,False,True,1.0,0.0,0.0,1.0,1.0,conflict
1473242::PA720614,1473242,19,Le Parisien,2024-11-09,Politique,PA720614,Marine Le Pen,RN,far_right,plain,full_name,7.73219840055253e+18,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,none
1473519::PA717161,1473519,19,Le Parisien,2024-11-08,Politique,PA717161,Élisabeth Borne,EPR,centre,plain,full_name,5.186308444178378e+17,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1473545::PA721908,1473545,19,Le Parisien,2024-11-08,Politique,PA721908,Yaël Braun-Pivet,EPR,centre,plain,full_name,1.6726543542447321e+19,patient,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,conflict
1473571::PA588884,1473571,19,Le Parisien,2024-11-08,Politique,PA588884,Clémentine Autain,ECOS,left,plain,full_name,8.101007760367572e+18,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,1.0,responsibility
1473609::PA722190,1473609,19,Le Parisien,2024-11-08,Politique,PA722190,Gabriel Attal,EPR,centre,plain,surname_only,1.1107012452259059e+18,agent,neu,True,False,False,False,True,1.0,0.0,1.0,0.0,0.0,conflict
1473632::PA1654,1473632,19,Le Parisien,2024-11-08,Politique,PA1654,François Hollande,SOC,left,plain,full_name,1.197407798363894e+19,agent,neu,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,none
1474081::PA720038,1474081,19,Le Parisien,2024-11-06,Politique,PA720038,Sandrine Josso,DEM,centre,patient_like,surname_only,1.3728745155356934e+19,source,neu,True,False,False,False,True,1.0,0.0,0.0,0.0,1.0,conflict
