article_id,frame_conflict_gpt_oss,frame_human_interest_gpt_oss,frame_economic_gpt_oss,frame_morality_gpt_oss,frame_responsibility_gpt_oss,frame_conflict_mistral,frame_human_interest_mistral,frame_economic_mistral,frame_morality_mistral,frame_responsibility_mistral,frame_conflict_llama,frame_human_interest_llama,frame_economic_llama,frame_morality_llama,frame_responsibility_llama,dominant_gpt_oss,dominant_mistral,dominant_llama
1678733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1678752,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,morality,conflict,conflict
1678853,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1678891,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,none,economic,economic
1678896,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1678916,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1678921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1678923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1678980,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1679001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1679092,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1679319,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,conflict,conflict,conflict
1679359,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1679371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1679372,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1679433,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1679572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1679653,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1679730,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1679752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
167978,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1679818,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1679826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1679851,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
1679923,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,economic,economic,economic
1680064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1680160,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1680173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,economic,none,none
1680178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,none,none,economic
1680296,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,none,conflict,conflict
1680321,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1680429,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
168066,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1680771,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1680775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1680784,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,none,human_interest,human_interest
1680807,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1680822,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1680875,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1680982,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,responsibility,conflict,conflict
1681002,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1681008,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,conflict,responsibility,conflict
1681011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,none,conflict
1681145,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1681191,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,none,human_interest,responsibility
1681225,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1681307,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,conflict,conflict,conflict
1681315,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1681406,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1681429,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1681552,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
1681568,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1681704,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,human_interest,conflict,human_interest
1681727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1681746,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1681747,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1681887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1681926,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1682014,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,responsibility,conflict,conflict
1682035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
1682062,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,none,morality,conflict
1682076,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1682099,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1682107,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1682131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1682177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1682178,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,conflict,conflict,conflict
1682262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1682329,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,responsibility
1682339,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1682395,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1682437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
168244,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1682447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,none,conflict,none
1682582,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1682610,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,none,responsibility,conflict
1682611,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1682745,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1682757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1682839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1682848,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,conflict,responsibility,responsibility
1682882,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none,none,conflict
1682949,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,none,morality,human_interest
1682954,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1682980,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1683032,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1683104,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1683230,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,conflict,conflict,conflict
1683306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1683396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,none,none,conflict
1683411,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,economic,economic,conflict
1683436,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,morality,conflict,conflict
1683439,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,human_interest,none,conflict
1683512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1683545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1683552,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,conflict,conflict,conflict
1683636,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1683677,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
168371,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,human_interest,conflict,conflict
1683829,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,conflict,conflict,conflict
1683875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1683909,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1683961,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,economic,responsibility,responsibility
1683980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1683992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1684024,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1684030,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1684053,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,conflict,conflict,conflict
1684056,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1684081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1684083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1684087,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1684113,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1684115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none,none,conflict
1684138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1684203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1684216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1684233,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1684285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,human_interest,none,conflict
1684286,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1684501,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1684503,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,conflict,responsibility,responsibility
1684546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1684604,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,none,responsibility,conflict
1684662,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1684763,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,morality,morality,conflict
1684767,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1684950,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1684962,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,morality,conflict,conflict
1685007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1685075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,conflict,none,responsibility
1685107,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,conflict,morality,conflict
1685113,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,morality,morality,morality
1685206,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1685207,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1685216,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1685250,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,human_interest,conflict,conflict
1685349,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,morality,conflict,conflict
1685388,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,human_interest,conflict,human_interest
1685394,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1685496,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1685523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1685564,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1685603,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1685644,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,responsibility
1685656,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1685776,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,conflict,conflict,conflict
1685781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1685788,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1685804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1685847,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1685909,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1685922,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,conflict,conflict,conflict
1685951,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1685978,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,conflict,conflict,conflict
1686014,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,responsibility,morality,responsibility
1686122,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,conflict,conflict,conflict
1686137,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1686170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1686229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1686237,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1686358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1686387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1686401,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1686487,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1686500,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,conflict,conflict,responsibility
1686523,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,responsibility,conflict,conflict
1686555,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1686560,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1686603,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
168664,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1686641,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,conflict,conflict,conflict
1686663,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,responsibility,morality,responsibility
1686743,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,none,conflict,conflict
1686777,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,responsibility,responsibility,conflict
1686792,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,morality,none,conflict
1686796,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,responsibility,conflict,conflict
1686798,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1686821,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
1686832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,none,none,responsibility
1686876,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,responsibility,conflict,responsibility
1686893,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,conflict,responsibility,conflict
1686902,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1686920,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
168697,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1687067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1687100,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
168713,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1687237,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,conflict,conflict,conflict
1687288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1687317,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1687338,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1687345,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1687379,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,conflict,morality,conflict
1687390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1687572,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,conflict,morality,conflict
1687605,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1687726,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1687732,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,none,economic,conflict
1687734,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,morality,none,human_interest
168775,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,none,responsibility,human_interest
1687815,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1687828,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,human_interest,morality,human_interest
16879,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,responsibility,economic,responsibility
1687989,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1688035,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1688067,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1688154,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,morality,conflict,human_interest
1688171,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1688275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,responsibility,none,responsibility
1688351,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,conflict,responsibility,conflict
1688441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1688494,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1688535,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1688550,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,morality,conflict,morality
1688611,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1688713,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,conflict,responsibility,conflict
1688715,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,none,morality,human_interest
1688790,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,none,responsibility,conflict
1688795,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1688901,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1688905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1688938,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,responsibility,conflict,conflict
1688970,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,none,economic,conflict
1689085,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1689103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,none,responsibility,responsibility
1689259,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
1689269,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1689394,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1689436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1689477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1689490,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1689520,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1689672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1689730,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,none,morality,human_interest
1689786,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1689880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1689901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1689946,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,none,conflict,conflict
1689958,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1689973,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1690106,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1690171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1690191,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,economic,responsibility,none
1690222,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1690261,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1690271,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,none,conflict,conflict
1690281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,none,morality,responsibility
1690287,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1690293,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1690366,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,conflict,human_interest,conflict
1690376,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,human_interest,conflict,conflict
1690423,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,conflict,responsibility,conflict
1690444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1690470,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1690565,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,conflict,responsibility,conflict
1690572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1690690,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,conflict,conflict
1690715,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1690782,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,none,conflict,conflict
1690783,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,conflict,conflict,conflict
1690787,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,conflict,morality,conflict
1690834,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,conflict,morality,conflict
1690860,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1690862,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1690947,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,conflict,conflict,conflict
1690997,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,human_interest,responsibility,conflict
1691019,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,economic,economic,economic
169109,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,conflict,conflict,responsibility
1691148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,none,none
1691151,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,conflict,none,conflict
1691155,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,human_interest,human_interest,conflict
169125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
1691312,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1691327,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,conflict,conflict,conflict
1691361,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1691407,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1691417,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1691537,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,responsibility,responsibility,responsibility
1691568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none,responsibility,none
1691574,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,responsibility,human_interest,responsibility
1691608,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,economic,responsibility,economic
1691623,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,none,morality,responsibility
1691629,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1691633,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1691695,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1691714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,responsibility,none,none
1691753,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,conflict,conflict,conflict
1691754,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1691777,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1691809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,none,none,human_interest
1691838,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,human_interest,none,human_interest
16919,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1692029,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1692042,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,conflict,conflict,conflict
1692080,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1692095,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,responsibility,responsibility,responsibility
1692134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,human_interest,none,none
1692208,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,conflict,conflict,conflict
1692224,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,human_interest,conflict,human_interest
1692284,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,human_interest,none,conflict
1692286,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,human_interest,human_interest,human_interest
1692320,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,conflict,conflict,conflict
1692382,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,conflict,conflict,conflict
